  Number  Name                   Base kV    Type    Load MW    Load Mvar     Gen. MW    Set. kV    Mvar fixed    Mvar var.
    6425  BU1G3                   0.7000      -2     0.0000       0.0000      0.9310     1.0100        0.0000       0.0000
    6432  YEG_4.16A               4.2000      -2     0.0000       0.0000      0.9080     1.0000        0.0000       0.0000
    6433  EFR_4.16A               4.2000      -2     0.0000       0.0000      1.2510     0.9800        0.0000       0.0000
    6440  DOM230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6441  PRIM230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6442  ALT230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6443  PARE230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6446  ALTG1                  13.8000       2     0.0000       0.0000     20.4780     1.0100        0.0000       0.0000
    6447  ALTG2                  13.8000       2     0.0000       0.0000     20.4780     1.0100        0.0000       0.0000
    6448  ALTG3                  13.8000       2     0.0000       0.0000     20.4780     1.0100        0.0000       0.0000
    6449  MLIG1                  13.8000       2     0.0000       0.0000     14.8230     1.0100        0.0000       0.0000
    6450  MLIG2                  13.8000       2     0.0000       0.0000     14.8230     1.0100        0.0000       0.0000
    6451  MLIG3                  13.8000       2     0.0000       0.0000     14.8230     1.0100        0.0000       0.0000
    6452  PDOG1                  13.8000       2     0.0000       0.0000     14.8230     1.0100        0.0000       0.0000
    6453  PDOG2                  13.8000       2     0.0000       0.0000     14.8230     1.0100        0.0000       0.0000
    6455  BSO                    13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    6456  ALT13.8                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6457  ALTG4                   0.5000      -2     0.0000       0.0000      0.9550     1.0000        0.0000       0.0000
    6458  ALT13                  13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6460  ECO230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6461  ECO34B                 34.5000       1     0.0000       0.0000      0.0000   nan             0.0000      36.0000
    6462  ECO34A                 34.5000       1     0.0000       0.0000      0.0000   nan             0.0000      27.0000
    6463  NCH1G1                  6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6464  RDV1G1                  6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6465  RDV2G2                  6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6466  MARG1                   6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6467  NCH2G1                  6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6468  RDV2G1                  6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6469  PORG1                   6.9000      -2     0.0000       0.0000      0.0000     1.0100        0.0000       0.0000
    6470  24DIC230              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6471  24DIC13                13.8000       1     5.3900       2.0200      0.0000   nan             0.0000       5.4000
    6475  24DIC13                13.8000       1     1.7700       0.6000      0.0000   nan             0.0000       5.4000
    6480  SLO4.16                 4.2000       2     0.0000       0.0000      3.8470     1.0200        0.0000       0.0000
    6481  SLOR34                 34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6490  BON115                115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6492  BONG1                  13.8000       2     0.0000       0.0000      9.4260     1.0200        0.0000       0.0000
    6493  BONG2                  13.8000       2     0.0000       0.0000      9.4260     1.0200        0.0000       0.0000
    6494  BONG3                  13.8000       2     0.0000       0.0000      9.4260     1.0200        0.0000       0.0000
    6495  LP2_4.16A               4.2000      -2     0.0000       0.0000      3.8080     1.0200        0.0000       0.0000
    6496  BU2_34                 34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6497  BU2_4.16                4.2000       2     0.0000       0.0000      1.0890     1.0100        0.0000       0.0000
    6500  FRONTDOM              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6502  DIS0.4                  0.4000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    6503  DOF34                  34.0000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    6504  SOC34                  34.5000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    6505  DIS34                 115.0000       2     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6510  POR230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6511  SAL230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6512  SAL6.6                  6.6000       2     0.0000       0.0000      8.4710     1.0100        0.0000       0.0000
    6513  LPO230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6514  LPO6.6                  6.6000       2     0.0000       0.0000      2.0210     1.0200        0.0000       0.0000
    6520  SBA230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000      60.0000
    6521  SBA115                115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6522  SBA34                  34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6523  LCR34                  34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6524  LCRG1                  11.0000       2     0.0000       0.0000      9.0200     1.0200        0.0000       0.0000
    6525  LCRG2                  11.0000       2     0.0000       0.0000      9.0200     1.0200        0.0000       0.0000
    6526  LCRG3                   6.6000      -2     0.0000       0.0000      0.9250     1.0200        0.0000       0.0000
    6528  GLA34                  34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6529  SPRU34                 34.5000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
    6550  BEV230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6551  LFI230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
    6552  BBL13                  13.8000       2     0.0000       0.0000      1.7800     1.0200        0.0000       0.0000
